step,evaluation_success,objective,gradient_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
15,1,3.938795167430602e-05,6.467793907330734e-06,1,4,,0,4.443897276801105e-09,0.9287500447876108,0.7168701505985086,0.5025979302045372,0.0,0.0,0.0,0.005833240609273264,0.006275982128265346,0.008874076719315558,0.0015152463209088716,0.0075815765183117265,0.9784075774019728,37.48512191148699,0.06008323018037896,0.14339116777160918,0.9287500447876108,0.7168701505985086,0.5025979302045372,0.006275982128265346,0.005833240609273264,0.008874076719315558,0.14339116777160918,0.06008323018037896
16,1,3.6202036508699896e-05,6.796031145945266e-06,1,4,,0,1.325913387923345e-09,0.9072171565573524,0.7128221682866166,0.5174477734437041,0.0,0.0,0.0,0.0056815874167133636,0.0060168128198158114,0.00754619568475416,0.0027087439979841333,0.007110069158844188,0.9068127042897371,33.28237720657699,0.060459425365465475,0.1375950198045155,0.9072171565573524,0.7128221682866166,0.5174477734437041,0.0060168128198158114,0.0056815874167133636,0.00754619568475416,0.1375950198045155,0.060459425365465475
17,1,3.46139012522755e-05,7.951513479044268e-06,1,5,,0,7.563616099196367e-13,0.892139710710356,0.7090241412136434,0.4990460786023365,0.0,0.0,0.0,0.005651369952067772,0.005883357991170986,0.007150743138019807,0.003820713417468456,0.006754923483831807,0.8486971514664025,29.874586364415702,0.061183612782126744,0.1328138983224391,0.892139710710356,0.7090241412136434,0.4990460786023365,0.005883357991170986,0.005651369952067772,0.007150743138019807,0.1328138983224391,0.061183612782126744
18,1,3.6836815620897086e-05,6.966792421084748e-06,1,5,,0,8.197028539617435e-11,0.8814976089149421,0.7052210201717709,0.47741712822974425,0.0,0.0,0.0,0.005893032286710965,0.006069334034381126,0.007007567059931537,0.004713839922624098,0.006510284976663501,0.8051758908626254,28.093658407766487,0.062256530007057165,0.1291106902143689,0.8814976089149421,0.7052210201717709,0.47741712822974425,0.006069334034381126,0.005893032286710965,0.007007567059931537,0.1291106902143689,0.062256530007057165
19,1,4.205453322005662e-05,7.455312824287364e-06,1,5,,0,1.947221840948605e-10,0.8733304336370287,0.7016297074386793,0.45323883433059603,0.0,0.0,0.0,0.006287339383586182,0.0064849466628536445,0.0081193656853857,0.005440769288876751,0.006334444415351976,0.772753952834982,27.823207538737567,0.06369965025973644,0.1265552474906652,0.8733304336370287,0.7016297074386793,0.45323883433059603,0.0064849466628536445,0.006287339383586182,0.0081193656853857,0.1265552474906652,0.06369965025973644
20,1,4.450409969071791e-05,7.652828811489748e-06,1,4,,0,3.374062372190282e-09,0.8681445041022318,0.6981807191372932,0.4263806534722861,0.0,0.0,0.0,0.006420502776933328,0.006671139309796934,0.009158256822690163,0.005845216379627606,0.006243587792550876,0.7551480638111452,28.758567507006926,0.06541971059865848,0.1251058627675477,0.8681445041022318,0.6981807191372932,0.4263806534722861,0.006671139309796934,0.006420502776933328,0.009158256822690163,0.1251058627675477,0.06541971059865848
21,1,4.333816649448941e-05,7.530737995642722e-06,1,4,,0,3.113256302854837e-10,0.8653989927738063,0.6947642994035979,0.39656720222261677,0.0,0.0,0.0,0.006266242262972535,0.006583172980750954,0.009634763529516494,0.005931892278608888,0.006222231102873371,0.7498009170050755,30.23337109570318,0.06739569640810973,0.12468078776012095,0.8653989927738063,0.6947642994035979,0.39656720222261677,0.006583172980750954,0.006266242262972535,0.009634763529516494,0.12468078776012095,0.06739569640810973
22,1,3.891508235788248e-05,7.101711856682923e-06,1,4,,0,3.80598264318649e-11,0.8645041317852995,0.6913161692084518,0.36385938182001365,0.0,0.0,0.0,0.005851128463980357,0.006238195440821206,0.009604976010591609,0.005731931246764466,0.00625794831836707,0.7539112267244108,31.842537134152277,0.0696390684990625,0.12517167600276774,0.8645041317852995,0.6913161692084518,0.36385938182001365,0.006238195440821206,0.005851128463980357,0.009604976010591609,0.12517167600276774,0.0696390684990625
23,1,3.221624125078994e-05,6.406727121906263e-06,1,4,,0,6.296025262650805e-12,0.8648898904418253,0.6878169036631457,0.3288201748473131,0.0,0.0,0.0,0.005217929617567819,0.005675935275422892,0.009124516743570168,0.0052874402144346645,0.006344978879862576,0.7657216171538387,33.3982488052831,0.07215826857323791,0.12644746273475835,0.8648898904418253,0.6878169036631457,0.3288201748473131,0.005675935275422892,0.005217929617567819,0.009124516743570168,0.12644746273475835,0.07215826857323791
24,1,2.4491336147678794e-05,5.528815700974733e-06,1,4,,0,2.3800615609491603e-12,0.8657906450200656,0.6735052304839982,0.2925470926993742,0.0,0.0,0.0,0.004413718862967658,0.004948872209673512,0.008248834757301432,0.004647739542766533,0.006488706169394783,0.7850892379640412,34.84459273879064,0.07494047349380596,0.12835688406084045,0.8657906450200656,0.6735052304839982,0.2925470926993742,0.004948872209673512,0.004413718862967658,0.008248834757301432,0.12835688406084045,0.07494047349380596
25,1,1.694918400000915e-05,4.490757040382241e-06,1,4,,0,3.5247012546017843e-12,0.8658989271670018,0.602053762393435,0.256495999822788,0.0,0.0,0.0,0.0034864313512309683,0.004116938668477969,0.007026472673252377,0.0038660945462002942,0.006712409407554157,0.8143215168678439,36.21746653146361,0.0779460549385592,0.13073340834420868,0.8658989271670018,0.602053762393435,0.256495999822788,0.004116938668477969,0.0034864313512309683,0.007026472673252377,0.13073340834420868,0.0779460549385592
26,1,1.0865390986233168e-05,3.1817085767528956e-06,1,4,,0,1.7366313380511636e-10,0.8645114855950095,0.5215145036258202,0.22177390778953632,0.0,0.0,0.0,0.002662463940244292,0.003296269252690558,0.005825966017859287,0.0030318863599833965,0.0070216692162904755,0.8549877203422513,37.370452281224765,0.08110445668476837,0.13340802173328126,0.8645114855950095,0.5215145036258202,0.22177390778953632,0.003296269252690558,0.002662463940244292,0.005825966017859287,0.13340802173328126,0.08110445668476837
27,1,7.30329678867166e-06,2.103051914802305e-06,1,4,,0,6.790842100952086e-10,0.8627454809150807,0.43832888424427957,0.18960816797623536,0.0,0.0,0.0,0.002355283145290856,0.0027024612464699024,0.004848975707918521,0.0023231373744552856,0.007370871684399248,0.903617983280627,38.09337151793148,0.08428310347061259,0.13620905252665333,0.8627454809150807,0.43832888424427957,0.18960816797623536,0.0027024612464699024,0.002355283145290856,0.004848975707918521,0.13620905252665333,0.08428310347061259
28,1,6.293526019995594e-06,1.7965146863725581e-06,1,4,,0,2.145645080544635e-10,0.8607694287616461,0.35973869909901246,0.16153265390381524,0.0,0.0,0.0,0.0023316638115316547,0.002508690100430022,0.0036345860795428914,0.0019625396257854314,0.007732184883790909,0.9577382155502285,38.67045121097046,0.08732704751782011,0.1389580469997118,0.8607694287616461,0.35973869909901246,0.16153265390381524,0.002508690100430022,0.0023316638115316547,0.0036345860795428914,0.1389580469997118,0.08732704751782011
29,1,7.240023947498021e-06,2.2753345550317474e-06,1,4,,0,4.1491235421059695e-10,0.8592756269815116,0.2921761766005686,0.13829351227387585,0.0,0.0,0.0,0.0024538409267054655,0.0026907292594198365,0.004270124433373594,0.0020491020926768745,0.00807718049432751,1.0130002500203856,39.5224859616788,0.09009778959027535,0.14148838596435825,0.8592756269815116,0.2921761766005686,0.13829351227387585,0.0026907292594198365,0.0024538409267054655,0.004270124433373594,0.14148838596435825,0.09009778959027535
30,1,9.258277175249436e-06,2.9686664618497454e-06,1,4,,0,1.5015350026106378e-10,0.8587290166633462,0.24105745885267924,0.12057335498915314,0.0,0.0,0.0,0.0026371093170630346,0.003042741720102026,0.00507184294510788,0.0023803012332100264,0.008377877845909648,1.0627838889074022,40.74202322827671,0.09248228863275162,0.1436595232873615,0.8587290166633462,0.24105745885267924,0.12057335498915314,0.003042741720102026,0.0026371093170630346,0.00507184294510788,0.1436595232873615,0.09248228863275162
31,1,1.1390399105594913e-05,3.5426568813748177e-06,1,4,,0,4.858032752546614e-11,0.8585998248953866,0.2130715567099141,0.110059374541393,0.0,0.0,0.0,0.0028602926533327685,0.0033749665339962874,0.0056202608248726305,0.0027121698524769366,0.008595136682761552,1.0991248933864661,41.855195437804355,0.0943909096892458,0.14536513941128432,0.8585998248953866,0.2130715567099141,0.110059374541393,0.0033749665339962874,0.0028602926533327685,0.0056202608248726305,0.14536513941128432,0.0943909096892458
32,1,1.2857782430695024e-05,3.883245473466369e-06,1,4,,0,2.729164774162549e-12,0.8584307360690493,0.20623673662829442,0.10633051083492363,0.0,0.0,0.0,0.003101807231488168,0.0035857750111649538,0.005940003969018059,0.0029328260581273826,0.008711409225332083,1.1195443368014342,42.47044450256217,0.09579694980829838,0.1465498317010134,0.8584307360690493,0.20623673662829442,0.10633051083492363,0.0035857750111649538,0.003101807231488168,0.005940003969018059,0.1465498317010134,0.09579694980829838
33,1,1.3250691408384505e-05,4.0616559717415766e-06,1,3,,0,9.33397815699729e-10,0.8581990270120378,0.20895154114689266,0.1058543941349143,0.0,0.0,0.0,0.0032077414593632606,0.003640149915646951,0.0059810349754071245,0.0030083088974981608,0.00875045300872667,1.1283338280291677,42.646055958296174,0.09674147828729818,0.14721103542556874,0.8581990270120378,0.20895154114689266,0.1058543941349143,0.003640149915646951,0.0032077414593632606,0.0059810349754071245,0.14721103542556874,0.09674147828729818
34,1,1.2435045556252283e-05,3.991036293377308e-06,1,3,,0,1.2136857017047715e-09,0.8579770258503875,0.21037739028890282,0.1052634053112779,0.0,0.0,0.0,0.003142813491247944,0.0035263359959386005,0.0057036744789706224,0.0029238520954786547,0.008742335896120673,1.1303087538629222,42.572944236156594,0.0972950718049481,0.14738406190426556,0.8579770258503875,0.21037739028890282,0.1052634053112779,0.0035263359959386005,0.003142813491247944,0.0057036744789706224,0.14738406190426556,0.0972950718049481
35,1,1.0589741359646666e-05,3.6747447012645504e-06,1,4,,0,1.7538813199668535e-12,0.8577339858799168,0.20864804090338307,0.10394969543254626,0.0,0.0,0.0,0.00291493487388426,0.003254188279686144,0.005147031418554781,0.0026889355824995373,0.008697189248069228,1.127052439504472,42.32781745769871,0.09752594495512452,0.1471285523970346,0.8577339858799168,0.20864804090338307,0.10394969543254626,0.003254188279686144,0.00291493487388426,0.005147031418554781,0.1471285523970346,0.09752594495512452
36,1,8.110258212667355e-06,3.2898091646164054e-06,1,4,,0,7.795067718266407e-11,0.8573484012047181,0.21073050934277857,0.10394797467085148,0.0,0.0,0.0,0.0025465746260705632,0.0028478515081842583,0.004430301220354585,0.0023348128791275814,0.008605856466295594,1.116904998719357,41.8184326660011,0.09748806563257317,0.14651983307627808,0.8573484012047181,0.21073050934277857,0.10394797467085148,0.0028478515081842583,0.0025465746260705632,0.004430301220354585,0.14651983307627808,0.09748806563257317
37,1,5.323511458458013e-06,3.2459218553205388e-06,1,5,,0,3.0848392829679256e-10,0.8568129514996381,0.2230138363447199,0.10724713145812537,0.0,0.0,0.0,0.0020213041385030417,0.0023072735985266274,0.0037353123215679573,0.0018670589778953706,0.008459505232549298,1.09642696677401,40.73227236165487,0.09724172144401423,0.14565029390719528,0.8568129514996381,0.2230138363447199,0.10724713145812537,0.0023072735985266274,0.0020213041385030417,0.0037353123215679573,0.14565029390719528,0.09724172144401423
38,1,3.7043128074294417e-06,4.226851453830969e-06,1,6,,0,9.781313986377553e-12,0.8562903808309517,0.24128126606354766,0.1135562062785497,0.0,0.0,0.0,0.001602440160521183,0.0019246591405829348,0.003588156859835958,0.0013969242072862148,0.008286115308038501,1.0599724391356382,38.26943109509014,0.09689795666771757,0.14464738971667737,0.8562903808309517,0.24128126606354766,0.1135562062785497,0.0019246591405829348,0.001602440160521183,0.003588156859835958,0.14464738971667737,0.09689795666771757
39,1,2.328895789056667e-06,2.0277925136372383e-06,1,4,,0,4.15296584498787e-10,0.8547220930064142,0.3026878702050398,0.13071424111150884,0.0,0.0,0.0,0.0012376647181238942,0.0015260720130638222,0.0032301564612725784,0.0010398490738677247,0.008110845653253632,1.0327311092229385,36.95898518740098,0.09640967626112039,0.14355416946995483,0.8547220930064142,0.3026878702050398,0.13071424111150884,0.0015260720130638222,0.0012376647181238942,0.0032301564612725784,0.14355416946995483,0.09640967626112039
40,1,1.588401527387547e-06,1.0405421901988242e-06,1,4,,0,6.617151602028744e-11,0.8530854287524419,0.3728605460583577,0.15040093430536702,0.0,0.0,0.0,0.0010178491464683218,0.0012603180262884233,0.002853082771736378,0.0007611818408148482,0.007950429425600909,1.0078022331423946,35.800050015279226,0.0958917044047243,0.14247454936719153,0.8530854287524419,0.3728605460583577,0.15040093430536702,0.0012603180262884233,0.0010178491464683218,0.002853082771736378,0.14247454936719153,0.0958917044047243
41,1,1.343656577117873e-06,8.216712724162552e-07,1,4,,0,2.232332062689524e-12,0.8516685180016226,0.43546341300131225,0.16884827681238013,0.0,0.0,0.0,0.0009974360953779974,0.0011591620150427087,0.0024599821743593584,0.0006572531743629632,0.007818749036399024,0.9873413845975901,34.88041588710979,0.0954025488729376,0.14148220220398805,0.8516685180016226,0.43546341300131225,0.16884827681238013,0.0011591620150427087,0.0009974360953779974,0.0024599821743593584,0.14148220220398805,0.0954025488729376
42,1,1.3986778263929133e-06,8.897116416957252e-07,1,3,,0,3.6026387130228618e-09,0.8504524886545722,0.48775207960000155,0.1853873537224613,0.0,0.0,0.0,0.0010649952718253862,0.0011826571043176096,0.00209315604574346,0.0007443839325805845,0.007711176744196923,0.9710589666675534,34.18544223536433,0.09496712594148153,0.14062879549475943,0.8504524886545722,0.48775207960000155,0.1853873537224613,0.0011826571043176096,0.0010649952718253862,0.00209315604574346,0.14062879549475943,0.09496712594148153
43,1,1.6292948251003435e-06,1.096685213178531e-06,1,3,,0,1.3834808523222197e-09,0.8493854469105663,0.5309779096117156,0.2001194396912614,0.0,0.0,0.0,0.001176710834311347,0.001276438335800184,0.0017992301129375998,0.0009152712005933624,0.00762395417360883,0.958528174525041,33.68527434954526,0.09460331824458725,0.1399524853550261,0.8493854469105663,0.5309779096117156,0.2001194396912614,0.001276438335800184,0.001176710834311347,0.0017992301129375998,0.1399524853550261,0.09460331824458725
44,1,1.915082146314273e-06,1.3253036470142677e-06,1,3,,0,6.054734915521938e-10,0.8484401553600114,0.5665317604473968,0.21308820715072035,0.0,0.0,0.0,0.0012892740972396198,0.0013838649306613245,0.0021076029117204536,0.0010756202549715669,0.007555808197220631,0.9495580139712311,33.36303048780051,0.09432726426223416,0.13947874305750418,0.8484401553600114,0.5665317604473968,0.21308820715072035,0.0013838649306613245,0.0012892740972396198,0.0021076029117204536,0.13947874305750418,0.09432726426223416
45,1,2.140995389818125e-06,1.5039702902858267e-06,1,3,,0,3.6038070386694923e-10,0.8476077013679254,0.5954011602347237,0.2241941862923644,0.0,0.0,0.0,0.0013661317613200025,0.001463214061515992,0.0023081751466948637,0.0011830762664042454,0.007506257278785418,0.9440056178009602,33.210873128928554,0.09415076139504776,0.13921925187086986,0.8476077013679254,0.5954011602347237,0.2241941862923644,0.001463214061515992,0.0013661317613200025,0.0023081751466948637,0.13921925187086986,0.09415076139504776
46,1,2.223940833595032e-06,1.5933819449470491e-06,1,3,,0,2.9331955582005307e-10,0.8468902522089117,0.6183433691357291,0.23329224632473594,0.0,0.0,0.0,0.0013894384494074624,0.0014912883133703662,0.002385202557608965,0.0012232010220313539,0.007474486411554397,0.9416376343439378,33.223180323756466,0.09407867146805397,0.13917166442118986,0.8468902522089117,0.6183433691357291,0.23329224632473594,0.0014912883133703662,0.0013894384494074624,0.002385202557608965,0.13917166442118986,0.09407867146805397
47,1,2.1344111655066345e-06,1.5783006757778594e-06,1,3,,0,2.562866791250453e-10,0.8462981949553002,0.6360531208715614,0.2402952334124691,0.0,0.0,0.0,0.001352834226579897,0.0014609624107096782,0.0023428518076574535,0.0011967875543571372,0.007458876321528872,0.9420695573114272,33.3891715708001,0.09410793464863318,0.13932059373894498,0.8462981949553002,0.6360531208715614,0.2402952334124691,0.0014609624107096782,0.001352834226579897,0.0023428518076574535,0.13932059373894498,0.09410793464863318
48,1,1.8992863843027325e-06,1.4645401787282238e-06,1,3,,0,2.486848764680378e-10,0.8458470863811094,0.6492297743076813,0.24523748670909867,0.0,0.0,0.0,0.0012604664911938113,0.001378145995278705,0.002196073858763611,0.001114735110561334,0.007456943171154803,0.9447600696817494,33.68624957805703,0.09422795489399524,0.13963959160800574,0.8458470863811094,0.6492297743076813,0.24523748670909867,0.001378145995278705,0.0012604664911938113,0.002196073858763611,0.13963959160800574,0.09422795489399524
49,1,1.584272886767552e-06,1.2749987723056646e-06,1,3,,0,2.907897148053139e-10,0.8455494847105121,0.6507198831125247,0.24829354629971656,0.0,0.0,0.0,0.0011309821849404657,0.0012586790245203707,0.0019678709853261566,0.0009951191460701395,0.007465527031061007,0.9490470012991773,34.07672530193181,0.09442186685527199,0.14009381169837998,0.8455494847105121,0.6507198831125247,0.24829354629971656,0.0012586790245203707,0.0011309821849404657,0.0019678709853261566,0.14009381169837998,0.09442186685527199
50,1,1.2655335540332833e-06,1.0452803359762484e-06,1,3,,0,3.0741035509811014e-10,0.8454041538718851,0.6502531661628987,0.24976208406502465,0.0,0.0,0.0,0.0010138369976592614,0.0011249593566139548,0.001685941419830616,0.0008609851278593738,0.007481126701600627,0.9542141926887996,34.51025304713358,0.09466833188042481,0.1406430736309584,0.8454041538718851,0.6502531661628987,0.24976208406502465,0.0011249593566139548,0.0010138369976592614,0.001685941419830616,0.1406430736309584,0.09466833188042481
51,1,1.0037354685863348e-06,8.221267533434552e-07,1,3,,0,2.570444772200553e-10,0.84538983715911,0.6498060697304724,0.2500287185155608,0.0,0.0,0.0,0.0009253267405877638,0.001001865993327618,0.00141994800070774,0.0007381898639884175,0.007500279348330756,0.95956782664988,34.93119523233911,0.09494362763635489,0.1412450379113919,0.84538983715911,0.6498060697304724,0.2500287185155608,0.001001865993327618,0.0009253267405877638,0.00141994800070774,0.1412450379113919,0.09494362763635489
52,1,8.29310031104288e-07,6.636896110587423e-07,1,3,,0,1.6909105972923457e-10,0.8454674871892464,0.649386795212173,0.24951967663450322,0.0,0.0,0.0,0.0008519525275180272,0.0009106646095595721,0.001257323142059183,0.0006508799607774326,0.00751988152435415,0.9644958178969597,35.28709881476224,0.09522383819845343,0.14185821884776942,0.8454674871892464,0.649386795212173,0.24951967663450322,0.0009106646095595721,0.0008519525275180272,0.001257323142059183,0.14185821884776942,0.09522383819845343
53,1,7.407672823347498e-07,6.17899598298782e-07,1,3,,0,8.743402312957861e-11,0.845588834289861,0.6490005486761461,0.24865529193622507,0.0,0.0,0.0,0.0007917886137978729,0.0008606783849584872,0.0013746693251735853,0.0006111691574230203,0.007537386243025141,0.9684953991470143,35.53461043220909,0.0954869531160382,0.1424446284515037,0.845588834289861,0.6490005486761461,0.24865529193622507,0.0008606783849584872,0.0007917886137978729,0.0013746693251735853,0.1424446284515037,0.0954869531160382
54,1,7.131162549255983e-07,6.660186670002256e-07,1,3,,0,3.666347988787663e-11,0.8457068353218274,0.6486504682091941,0.24781017077968004,0.0,0.0,0.0,0.0007479065041818146,0.0008444621098223403,0.0015418434844692145,0.0006096089679214089,0.007550878370239547,0.9711731924684998,35.641958376790605,0.09571466916083297,0.1429719226222868,0.8457068353218274,0.6486504682091941,0.24781017077968004,0.0008444621098223403,0.0007479065041818146,0.0015418434844692145,0.1429719226222868,0.09571466916083297
55,1,7.116084338068185e-07,7.390734943776153e-07,1,3,,0,1.3921893989616659e-11,0.8457849230012666,0.6483384994120119,0.24728533370967495,0.0,0.0,0.0,0.0007242130331139751,0.0008435688672579248,0.001588546696395742,0.0006221354890349211,0.007559089655486119,0.9722371168756199,35.59007670064376,0.0958936915678095,0.1434149765216906,0.8457849230012666,0.6483384994120119,0.24728533370967495,0.0008435688672579248,0.0007242130331139751,0.001588546696395742,0.1434149765216906,0.0958936915678095
56,1,7.062422054505364e-07,7.845809205473169e-07,1,3,,0,7.094057108089603e-11,0.845804185206095,0.6480658297086382,0.2472957538487196,0.0,0.0,0.0,0.0007194679034641843,0.0008403821782085436,0.0015051113045701035,0.0006267738714592543,0.007561454432991305,0.9715143817696893,35.37678635550252,0.0960163954563047,0.1437568469262036,0.845804185206095,0.6480658297086382,0.2472957538487196,0.0008403821782085436,0.0007194679034641843,0.0015051113045701035,0.1437568469262036,0.0960163954563047
